audio_file|text|speaker_name
wavs/ep001_0390.wav|الا أن مهمة فتح مادوك هرموس بالقوة تظل بالنسبة له مهمة شبه مستحيلة.|spk0
wavs/ep001_0391.wav|في ظل امتلاك الإيرانيّين لقدرات بتمكنهم من احداث مجزرة في مياه الخليج.|spk0
wavs/ep001_0397.wav|وتحديدا الصين وفرنسا واليابان وبريطانيا وكوريا الجنوبية.|spk0
wavs/ep001_0399.wav|عشان تشارك في فتح مادوك هرموس امام حركة الملاح.|spk0
wavs/ep001_0400.wav|من الواضح أنّه مش ناوي يبعت الجيش الأمريكي أو المارينز الوحدهم.|spk0
wavs/ep001_0404.wav|أن الجيش الأمريكي انتصر على إيران ودمر قوته.|spk0
wavs/ep001_0412.wav|أنّها بتعاني من نقص حاد في مخزوناتها من الصواريخ الاعتراضية.|spk0
wavs/ep002_0016.wav|لاحقا اتسال بيروس عن مقصده من العبارة اللي كتبها.|spk0
wavs/ep002_0018.wav|نَصر آخر كهذا وساعود إلى بلادي وحدي.|spk0
wavs/ep002_0021.wav|العبارة دي قد تكون افضل مدخل لشرح الورطة.|spk0
wavs/ep002_0023.wav|بعد ما يقرب من اسبوعين من انطلاق الحرب الأمريكيّة الإسرائيليّة على إيران.|spk0
wavs/ep002_0024.wav|الرئيس الأمريكي دونالد ترامب وزير حربه بيت هيكسيث.|spk0
wavs/ep002_0026.wav|وهم بيتكلموا عن تحقيق نَصر كاسح على إيران.|spk0
wavs/ep002_0027.wav|وده على الرغم من أن الحرب لا يبدو أن لها نهاية واضحة في الافق.|spk0
wavs/ep002_0028.wav|في الوقت الحالي في ظل استمرار الطرفين لتبادل الضربات.|spk0
wavs/ep002_0030.wav|رغم الضربات القاسية اللي تعرضت لها من الأمريكيّين والاسرائيليين.|spk0
wavs/ep002_0031.wav|وبالتوازي مع الحديث الأمريكي عن النصر الكاسح.|spk0
wavs/ep002_0032.wav|الاقتصاد العالمي بيواجه مخاطر ضخمة في ظل الاضطراب الشديد.|spk0
wavs/ep002_0036.wav|ده معناه أنّه اسبوعين كمان من النصر الأمريكي الكاسح على إيران.|spk0
wavs/ep002_0037.wav|ممكن بدون مبلغة يتسببه في تدمير الاقتصاد العالمي.|spk0
wavs/ep002_0040.wav|وده سيناريو مش مستبعد لو فضلت ازمة ماضيك هرمز قائمة.|spk0
wavs/ep002_0041.wav|يعني نَصر آخر كهذا ولن يكون لدينا اقتصاد عالمي.|spk0
wavs/ep002_0042.wav|سيناريوهات زي الازمة الاقتصادية والركود الاقتصادي.|spk0
wavs/ep002_0044.wav|الحل العمل الوحيد والسريع للخروج من الورطة دي.|spk0
wavs/ep002_0048.wav|وليه ازمة ماضيك هرمز لازم تتحل في اسرع وَقت ممكن؟|spk0
wavs/ep002_0051.wav|ليل انتصار على إيران اللي بيتكلم عليه الأمريكيّين طول الوقت.|spk0
wavs/ep002_0052.wav|ممكن يكون في النهاية شَكل من اشكال الانتصار البروسي.|spk0
wavs/ep002_0057.wav|في عاشر ايام الحرب الأمريكيّة الإسرائيليّة على إيران.|spk0
wavs/ep002_0060.wav|الأمريكيّة نشر التقرير المهم تحت عنوان.|spk0
wavs/ep002_0063.wav|في التقرير ده الشبكة الأمريكيّة نقلت عن مصادر معلومة مفادها.|spk0
wavs/ep002_0068.wav|اتفجؤوا أو اتصدموا من حجم رد فعل السوق ومن استدماتها.|spk0
wavs/ep002_0071.wav|بيدرب في مقتل خط ترامب وحزبه الجمهوري.|spk0
wavs/ep002_0076.wav|بمجرد ما ارتفع متوسط اسعار البنزين في الولايات المتحدة.|spk0
wavs/ep002_0079.wav|وفي خروج من الورطة دي سان أن كشفت أن المسؤولين في ادارة ترامب.|spk0
wavs/ep002_0080.wav|بداوا يدرسوا بشكل عاجل مجموعة واسعة من الخيارات أو الحلول.|spk0
wavs/ep002_0082.wav|والحد من تأثير ارتفاع اسعار النفط على البنزين في الولايات المتحدة.|spk0
wavs/ep002_0087.wav|بمجرد ما اسعار النفط اقتربت 820 دولار للبرميل.|spk0
wavs/ep002_0090.wav|يعني اعتقد أن الحرب انتهت تقريبا إلى حد كبير.|spk0
wavs/ep002_0091.wav|الفاصل الزمني بين التصريح ده وتصريح آخر لوزير الحرب الأمريكي.|spk0
wavs/ep002_0095.wav|وده دفع الصحافة أنّها تواجه ترامب لحقا وتسالوا.|spk0
wavs/ep002_0101.wav|يعني كده ينفع وكده ينفع.|spk0
wavs/ep002_0105.wav|لحل معضلة خطيرة بيواجهها بعد مرور ما يقرب من اسبوعين من بداية الحرب.|spk0
wavs/ep002_0109.wav|خصوصا بعد نجاح عملية اغتيال المرشد الإيراني السابق علي خامنئي.|spk0
wavs/ep002_0111.wav|في ظل تمكن الإيرانيّين بطريقة ما من الصمود والحفاظ على اتزانهم.|spk0
wavs/ep002_0113.wav|ونجاحهم في خلق ضغط اقتصادي قوي على ترامب والعالم كله.|spk0
wavs/ep002_0115.wav|وده بيخلى الاستمرار في الحرب الفترة طويلة مكلف اقتصاديا.|spk0
wavs/ep002_0117.wav|على الناحية التانية الخيار الاخر وهو وقف الحرب فورا.|spk0
wavs/ep002_0120.wav|ما تقدرش تدعي أنّها حققت نَصر حاسم على إيران.|spk0
wavs/ep002_0122.wav|واللي ترامب وبين يمين نتنياهو دخلوا الحرب تحت مظلته.|spk0
wavs/ep002_0124.wav|النظام لم يسقط بل على العكس يمكن أصبح أكثر تمسكا.|spk0
wavs/ep002_0125.wav|ويمكن أكثر تشددا بعد اختيار مشتبه خامنئي.|spk0
wavs/ep002_0126.wav|نجل المرشد الإيراني الراحل كثالث مرشد للثورة الإيرانيّة.|spk0
wavs/ep002_0128.wav|هي أن وقف الحرب مكلف والاستمرار فيها برضو مكلف.|spk0
wavs/ep002_0130.wav|واللي نجحت في البداية في التاثير على اسعار النفط وخفضها.|spk0
wavs/ep002_0134.wav|وان الولايات المتحدة مستمرة فيها إلى جانب إسرائيل.|spk0
wavs/ep002_0136.wav|في حال قررت ترسل قوات على الارض في إيران.|spk0
wavs/ep002_0137.wav|للسيطرة على المخزون الإيراني من اليورانيوم على التخصيب.|spk0
wavs/ep002_0147.wav|لتتاكد من استمرار تدفق النفط للاسواق العالمية.|spk0
wavs/ep002_0148.wav|التغريدة تسببت في انخفاض اسعار النفط العالمية بسرعة.|spk0
wavs/ep002_0151.wav|النفط رجع بعدها ارتفع بسرعة كبيرة تاني لقرب 90 دولار.|spk0
wavs/ep002_0154.wav|ببساطة السوق اكتشف أن وزير الطاقة الأمريكي كداب.|spk0
wavs/ep002_0155.wav|رايتر ساعتها نقلت عن البيت الابيض معلومة مفادها.|spk0
wavs/ep002_0156.wav|أن الجيش الأمريكي ماقربش ابدا من مادك هورمز.|spk0
wavs/ep002_0159.wav|والظريف بقى وان وزير الطاقة الأمريكي جير بسرعة حزف التغريدة.|spk0
wavs/ep002_0162.wav|اللي بيحصل ده في الحقيقة هو جزء من حالة العشوائية.|spk0
wavs/ep002_0163.wav|اللي بتتسم بيها طريقة ادارة الأمريكيّين للحرب من لحظاتها الاولى.|spk0
wavs/ep002_0164.wav|والتصرحات الكدابة والمضللة دي بمرور الوقت.|spk0
wavs/ep002_0167.wav|والاهم من كده التصرحات دي مش هتغير الواقع اللي بتهرب منه ادارة ترامب.|spk0
wavs/ep002_0168.wav|وهو أنّه فيه ازم الطاقة العالمية في الوقت الحالي بسبب الحرب.|spk0
wavs/ep002_0169.wav|اثارها بتطال العالم كله بما في ذلك المواطن الأمريكي.|spk0
wavs/ep002_0170.wav|في تصرحات لسي أن أن نيل ابكنسون الرئيس السابق لقسم صناعة النفط والاسواق.|spk0
wavs/ep002_0171.wav|في وكالة الطاقة الدولية قال أنّه في ظل الحرب من الصعب توقع أيّ شيء آخر.|spk0
wavs/ep002_0173.wav|وان الأمريكيّين هيشعروا بالضرر الاقتصادي في محطات الوقوة.|spk0
wavs/ep002_0174.wav|والاهم من كده ابكنسون اكد على الفكرة اللي بتقول.|spk0
wavs/ep002_0175.wav|أن السبيل الوحيد المؤكد لاستقرار اسواق النفط.|spk0
wavs/ep002_0176.wav|هو انهاء الحرب على إيران بسرعة كافية لتجنب حصول تداعيات اقتصادية طويلة الامن.|spk0
wavs/ep002_0177.wav|وقال الخيارات الاخرى المتاحة امام الادارة الأمريكيّة غير خيار انهاء الحرب.|spk0
wavs/ep002_0182.wav|وحوالي 20 من الصدرات العالمية من الغاز الطبيعي المسال.|spk0
wavs/ep002_0185.wav|رئيسه كبير الاداريين التنفيذيين لشركة ارامكو السعودية امينة الناصر.|spk0
wavs/ep002_0186.wav|حذر من عواقب كارثية للحرب الحالية على اسواق النفط العالمية.|spk0
wavs/ep002_0187.wav|واشار إلى أنّه كل ما طالت مدة الاضطراب الحالي.|spk0
wavs/ep002_0191.wav|الا أن الازمة الحالية اللي بيواجهها قطاع النفط والغاز في المنطقة.|spk0
wavs/ep002_0194.wav|الخبر الكويس اللي اشار اليه الناصر في تصريحاته.|spk0
wavs/ep002_0196.wav|حتكون قادر على تصدير حوالي 5 مليون برميل يومان من النفط الخام.|spk0
wavs/ep002_0198.wav|ده خبر ايجابي جدا بالنسبة للسعودية وللسوق بشكل عام.|spk0
wavs/ep002_0199.wav|ولكن رغم كده يظل سوق الطاقة بعيد جدا عن وضعه الطبيعي.|spk0
wavs/ep002_0201.wav|لومبرق نقلت عن مصادر مطلعة معلومة مفادها.|spk0
wavs/ep002_0205.wav|بحسب الوكالة السعودية خفضت انتاجها بما يتراوح بين.|spk0
wavs/ep002_0207.wav|والامارات خفضت بما يتراوح بين 500.000 و800.000 برميل يوميا.|spk0
wavs/ep002_0208.wav|والكويت بنتكلم عن حوالي 0.5 مليون برميل يوميا.|spk0
wavs/ep002_0209.wav|أمّا العراق فكانت صاحبة التخفضات الاكبر لحد اللحظة الحالية.|spk0
wavs/ep002_0212.wav|واللي كان بيقترب من 4.3 مليون برميل يومية.|spk0
wavs/ep002_0213.wav|التخفيد ده مع الاسف نقدر نقول أنّه كان متوقع وحتمي.|spk0
wavs/ep002_0215.wav|ونفاد مساحات التخزين المتاحة في المنطقة من ناحية تانية.|spk0
wavs/ep002_0216.wav|وده معناه أنّه بمرور الوقت ممكن نتوقع تخفضات أكبر في الانتاج.|spk0
wavs/ep002_0217.wav|الا لو الحرب على إيران انتهت بطريقة ما خلال الايام القليلة القادمة.|spk0
wavs/ep002_0218.wav|وحصل تهدئة وحركة الملاحة في الموديك رجعت تاني لطبيعتها.|spk0
wavs/ep002_0219.wav|ده هو الحل الاكثر فعالية والاسرع للازمة الحاصلة حاليا في سوق الطاقة.|spk0
wavs/ep002_0226.wav|هما الاعلان عن استعداد مؤسسة تمويل التنمية الدولية الأمريكيّة.|spk0
